370691,Disney Internet Complaint,28/06/2015,2015-06-28,1:23:56 AM,Customer Care Call,Slc,Utah,84105,Open,No;;,Open,6,disney internet complaint,Internet
374352,Disney service agreement,30/06/2015,2015-06-30,11:43:16 AM,Customer Care Call,Slc,Utah,84109,Solved,No;;,Closed,6,disney service agreement,Network
343068,Disney Service,16/06/2015,2015-06-16,12:02:39 PM,Internet,Smyrna,Delaware,19977,Solved,No;;,Closed,6,disney service,Network
373980,Disney 300GB CAP,30/06/2015,2015-06-30,8:15:55 AM,Customer Care Call,Smyrna,Georgia,30080,Pending,No;;,Open,6,disney 300gb cap,Network
223158,Internet Essentials,04/08/2015,2015-08-04,12:26:24 AM,Internet,Smyrna,Tennessee,37167,Closed,No;;,Closed,8,internet essentials,Internet
360825,Cap complaints,24/06/2015,2015-06-24,4:14:57 AM,Customer Care Call,Smyrna,Tennessee,37167,Open,Yes;;,Open,6,cap complaints,Network
370900,Disney Data Caps,28/06/2015,2015-06-28,1:11:51 PM,Internet,Smyrna,Tennessee,37167,Solved,No;;,Closed,6,disney data caps,Network
315515,continue to be scared by Disney,30/05/2015,2015-05-30,11:58:23 PM,Internet,Snellville,Georgia,30078,Pending,No;;,Open,5,continue to be scared by disney,Other
364194,Price Plans,25/06/2015,2015-06-25,11:00:28 AM,Customer Care Call,Snellville,Georgia,30078,Solved,No;;,Closed,6,price plans,Billing
371259,Complaint against Disney Corporation,28/06/2015,2015-06-28,8:06:28 PM,Internet,Snellville,Georgia,30039,Open,No;;,Open,6,complaint against disney corporation,Service Complaints
358524,Pricing discrimination/ monopolistic behavior in an oligopolistic market,23/06/2015,2015-06-23,2:07:44 PM,Customer Care Call,Snoqualmie,Washington,98065,Solved,No;;,Closed,6,pricing discrimination/ monopolistic behavior in an oligopolistic market,Billing
342060,Internet much slower than advertised,15/06/2015,2015-06-15,6:16:49 PM,Internet,Somers,New York,10589,Solved,No;;,Closed,6,internet much slower than advertised,Internet
359191,Cheating in Bundle Service Pricing,23/06/2015,2015-06-23,4:16:44 PM,Internet,Somerset,New Jersey,8873,Open,No;;,Open,6,cheating in bundle service pricing,Billing
367242,Deceptive Business Practices by Disney,25/06/2015,2015-06-25,10:41:05 PM,Internet,Somerset,New Jersey,8873,Open,No;;,Open,6,deceptive business practices by disney,Network
336340,Disney,06/12/2015,2015-12-06,9:47:20 AM,Internet,Somerset,Pennsylvania,15501,Closed,No;;,Closed,12,disney,Other
338856,Disney Monopoly and Abuse,13/06/2015,2015-06-13,11:06:05 AM,Internet,Somerville,Massachusetts,2143,Solved,No;;,Closed,6,disney monopoly and abuse,Company or Marketing
362997,Disney Billing,24/06/2015,2015-06-24,5:46:53 PM,Internet,Somerville,Massachusetts,2143,Closed,No;;,Closed,6,disney billing,Billing
271145,Billing,05/04/2015,2015-04-05,10:50:12 AM,Customer Care Call,Somonauk,Illinois,60552,Closed,No;;,Closed,4,billing,Billing
266198,Disney billing and account issues,30/04/2015,2015-04-30,12:13:25 PM,Internet,South Bend,Indiana,46615,Closed,Yes;;,Closed,4,disney billing and account issues,Billing
340067,Disney Rate,14/06/2015,2015-06-14,5:14:15 PM,Internet,South Bend,Indiana,46601,Solved,No;;,Closed,6,disney rate,Billing
360268,Disney Service and Customer Service,23/06/2015,2015-06-23,9:55:56 PM,Customer Care Call,South Bend,Indiana,46637,Solved,No;;,Closed,6,disney service and customer service,Network
364137,Disney data cap,25/06/2015,2015-06-25,10:34:04 AM,Internet,South Berwick,Maine,3908,Solved,No;;,Closed,6,disney data cap,Network
277566,Disney Internet Service,05/07/2015,2015-07-05,7:32:13 AM,Customer Care Call,South Hadley,Massachusetts,1075,Solved,No;;,Closed,7,disney internet service,Internet
325430,FCC.gov website for complaints,06/05/2015,2015-05-06,2:00:48 PM,Customer Care Call,South Hadley,Massachusetts,1075,Closed,No;;,Closed,5,fcc.gov website for complaints,Service Complaints
308301,Disney Billing Complaint,26/05/2015,2015-05-26,7:59:11 PM,Customer Care Call,South Haven,Michigan,49090,Open,No;;,Open,5,disney billing complaint,Billing
254669,Denial of service,24/04/2015,2015-04-24,9:49:00 AM,Internet,South Lyon,Michigan,48178,Closed,No;;,Closed,4,denial of service,Network
256720,very low wireless speed not working well,25/04/2015,2015-04-25,10:32:11 AM,Internet,South River,New Jersey,8882,Closed,No;;,Closed,4,very low wireless speed not working well,Internet
309812,internet service from Disney,27/05/2015,2015-05-27,4:07:27 PM,Internet,Southampton,Pennsylvania,18966,Solved,No;;,Closed,5,internet service from disney,Internet
293693,Disney,16/05/2015,2015-05-16,8:17:04 PM,Customer Care Call,Southaven,Mississippi,38672,Open,No;;,Open,5,disney,Other
346868,Data Usage Cap,17/06/2015,2015-06-17,6:12:02 PM,Internet,Southaven,Mississippi,38672,Open,No;;,Open,6,data usage cap,Network
350181,Charged for data not actually used,18/06/2015,2015-06-18,5:39:28 PM,Customer Care Call,Southaven,Mississippi,38671,Open,No;;,Open,6,charged for data not actually used,Billing
350184,Charged for data not actually used,18/06/2015,2015-06-18,5:39:57 PM,Customer Care Call,Southaven,Mississippi,38671,Closed,No;;,Closed,6,charged for data not actually used,Billing
362544,Data overage charges,24/06/2015,2015-06-24,3:59:46 PM,Internet,Southaven,Mississippi,38671,Solved,No;;,Closed,6,data overage charges,Billing
339614,Poor internet,13/06/2015,2015-06-13,10:37:11 PM,Customer Care Call,Southfield,Michigan,48034,Open,No;;,Open,6,poor internet,Internet
375943,Speed,30/06/2015,2015-06-30,7:11:06 PM,Internet,Southfield,Michigan,48076,Open,No;;,Open,6,speed,Internet
261499,billing issues,28/04/2015,2015-04-28,1:31:05 PM,Customer Care Call,Spokane,Washington,99205,Closed,No;;,Closed,4,billing issues,Billing
361098,xfinity customer service,24/06/2015,2015-06-24,9:57:42 AM,Internet,Spokane,Washington,99208,Solved,No;;,Closed,6,xfinity customer service,Network
363813,Internet price,25/06/2015,2015-06-25,4:40:33 AM,Customer Care Call,Spokane,Washington,99223,Solved,No;;,Closed,6,internet price,Internet
218518,Disney throttling my high-speed internet,04/05/2015,2015-05-04,3:24:23 PM,Customer Care Call,Spokane Valley,Washington,99216,Closed,No;;,Closed,5,disney throttling my high-speed internet,Internet
375809,Slow internet / Over Charged Billing,30/06/2015,2015-06-30,6:26:09 PM,Internet,Spokane Valley,Washington,99212,Open,Yes;;,Open,6,slow internet / over charged billing,Internet
314752,No internet available since a Disney techinitian did an intervention to change plans,30/05/2015,2015-05-30,8:00:45 AM,Internet,Spring,Texas,77382,Solved,No;;,Closed,5,no internet available since a disney techinitian did an intervention to change plans,Internet
352940,Disney Xfinity Monopoly Abuses,19/06/2015,2015-06-19,6:35:52 PM,Internet,Spring,Texas,77389,Open,No;;,Open,6,disney xfinity monopoly abuses,Company or Marketing
359794,Disney Billing Support and Practices,23/06/2015,2015-06-23,6:56:46 PM,Internet,Spring,Texas,77388,Solved,No;;,Closed,6,disney billing support and practices,Billing
364963,Extremely Poor Customer Service,25/06/2015,2015-06-25,1:10:31 PM,Internet,Spring,Texas,77373,Solved,Yes;;,Closed,6,extremely poor customer service,Network
316650,Interrnet Service,06/01/2015,2015-01-06,12:41:14 PM,Customer Care Call,Spring City,Pennsylvania,19475,Closed,No;;,Closed,1,interrnet service,Network
244218,Disney,20/04/2015,2015-04-20,10:19:31 AM,Customer Care Call,Spring Lake,Michigan,49456,Closed,No;;,Closed,4,disney,Other
256691,Disney Cable and Internet,25/04/2015,2015-04-25,9:56:34 AM,Internet,Spring Lake,North Carolina,28390,Closed,No;;,Closed,4,disney cable and internet,Internet
218124,Disney,04/04/2015,2015-04-04,7:06:05 PM,Customer Care Call,Springfield,Illinois,62704,Closed,No;;,Closed,4,disney,Other
259189,Disney,27/04/2015,2015-04-27,2:26:26 PM,Customer Care Call,Springfield,Illinois,62712,Closed,No;;,Closed,4,disney,Other
283536,Disney accourt,05/11/2015,2015-11-05,1:39:44 PM,Internet,Springfield,Illinois,62703,Solved,No;;,Closed,11,disney accourt,Other
318436,availabilty,06/02/2015,2015-02-06,11:04:13 AM,Internet,Springfield,Illinois,62711,Closed,No;;,Closed,2,availabilty,Network
338859,Disney Internet Services,13/06/2015,2015-06-13,11:08:27 AM,Internet,Springfield,Illinois,62703,Solved,No;;,Closed,6,disney internet services,Internet
358498,Unfair billing practices by Disney Xfinity,23/06/2015,2015-06-23,2:00:31 PM,Internet,Springfield,Illinois,62704,Solved,No;;,Closed,6,unfair billing practices by disney xfinity,Billing
364896,Unfair Billing Practices,25/06/2015,2015-06-25,1:05:19 PM,Internet,Springfield,Illinois,62701,Solved,No;;,Closed,6,unfair billing practices,Billing
371472,Incorrect Billing of NON-RENTED Equipment,29/06/2015,2015-06-29,6:21:41 AM,Customer Care Call,Springfield,Illinois,62704,Solved,No;;,Closed,6,incorrect billing of non-rented equipment,Billing
242481,paying for hi speed internet 105 mbps,17/04/2015,2015-04-17,9:02:05 PM,Customer Care Call,Springfield,Massachusetts,1128,Closed,No;;,Closed,4,paying for hi speed internet 105 mbps,Internet
363649,Poor Quality Service and Broken Promises,24/06/2015,2015-06-24,10:54:37 PM,Customer Care Call,Springfield,Oregon,97477,Pending,No;;,Open,6,poor quality service and broken promises,Network
218097,Monthly Rate Confusion & Poor Customer Support,04/04/2015,2015-04-04,6:20:50 PM,Internet,St Augustine,Florida,32080,Closed,No;;,Closed,4,monthly rate confusion & poor customer support,Billing
326114,billing complaint - Disney digital phone/internet service,06/05/2015,2015-05-06,6:03:30 PM,Customer Care Call,St Augustine,Florida,32086,Solved,No;;,Closed,5,billing complaint - disney digital phone/internet service,Internet
357733,Disney (Xfinity) Internet Service,23/06/2015,2015-06-23,10:52:14 AM,Internet,St Augustine,Florida,32084,Solved,No;;,Closed,6,disney (xfinity) internet service,Internet
340158,Cant cancel internet on Sundays?,14/06/2015,2015-06-14,7:33:20 PM,Customer Care Call,St Cloud,Florida,34772,Solved,No;;,Closed,6,cant cancel internet on sundays?,Internet
361572,Internet Speeds,24/06/2015,2015-06-24,12:10:30 PM,Customer Care Call,St Johns,Florida,32259,Solved,No;;,Closed,6,internet speeds,Internet
313370,Disney - HBO - PS3,29/05/2015,2015-05-29,12:44:16 PM,Internet,St Paul,Minnesota,55104,Pending,No;;,Open,5,disney - hbo - ps3,Other
369429,Over Charged for Service Never Received,26/06/2015,2015-06-26,9:52:17 PM,Customer Care Call,St. Augustine,Florida,32080,Solved,No;;,Closed,6,over charged for service never received,Billing
262108,Disney,28/04/2015,2015-04-28,4:03:22 PM,Customer Care Call,St. Paul,Minnesota,55108,Closed,No;;,Closed,4,disney,Other
362731,Internet speeds not as advertised. Bandwith not available as advertised,24/06/2015,2015-06-24,4:38:27 PM,Customer Care Call,St. Paul,Minnesota,55116,Solved,No;;,Closed,6,internet speeds not as advertised. bandwith not available as advertised,Internet
376190,Disney Xfinity Deceptive Billing Practices,30/06/2015,2015-06-30,9:33:20 PM,Customer Care Call,St. Paul,Minnesota,55116,Closed,No;;,Closed,6,disney xfinity deceptive billing practices,Billing
329610,Xfiniti account,06/08/2015,2015-08-06,9:33:54 PM,Customer Care Call,Steamboat Springs,Colorado,80477,Solved,No;;,Closed,8,xfiniti account,Other
297456,Excessive early termination fees due immediately after 10+ years of service,19/05/2015,2015-05-19,3:45:08 PM,Internet,Stephens City,Virginia,22655,Solved,No;;,Closed,5,excessive early termination fees due immediately after 10+ years of service,Billing
247328,Disney Complaint,21/04/2015,2015-04-21,1:17:54 PM,Internet,Sterling,Illinois,61081,Closed,Yes;;,Closed,4,disney complaint,Service Complaints
262192,installed on 4/26 still not working,28/04/2015,2015-04-28,4:27:34 PM,Customer Care Call,Sterling,Virginia,20166,Closed,No;;,Closed,4,installed on 4/26 still not working,Internet
322413,Disney / Xfinity Billing Issue,06/03/2015,2015-03-06,10:29:02 PM,Internet,Sterling Heights,Michigan,48312,Solved,No;;,Closed,3,disney / xfinity billing issue,Billing
369649,Xfinity security system,27/06/2015,2015-06-27,8:28:16 AM,Internet,Sterling Heights,Michigan,48310,Solved,No;;,Closed,6,xfinity security system,Other
361383,Billing Overcharging Issues By Disney,24/06/2015,2015-06-24,11:14:43 AM,Internet,Sterling Hts,Michigan,48310,Pending,No;;,Open,6,billing overcharging issues by disney,Billing
359099,Internet Speed Cut in Half with no Notification,23/06/2015,2015-06-23,3:55:31 PM,Internet,Stevensville,Michigan,49127,Pending,No;;,Open,6,internet speed cut in half with no notification,Internet
337660,internet access,06/12/2015,2015-12-06,4:23:28 PM,Customer Care Call,Stillwater,Minnesota,55082,Pending,No;;,Open,12,internet access,Internet
327569,Data Caps,06/07/2015,2015-07-06,6:09:44 PM,Internet,Stockbridge,Georgia,30281,Solved,No;;,Closed,7,data caps,Network
362576,Disney Data Cap,24/06/2015,2015-06-24,4:04:24 PM,Customer Care Call,Stockbridge,Georgia,30281,Pending,No;;,Open,6,disney data cap,Network
236066,Complaint#67455,14/04/2015,2015-04-14,9:38:30 PM,Customer Care Call,Stockton,California,95219,Closed,No;;,Closed,4,complaint#67455,Service Complaints
319877,Bad interner speeds and access,06/02/2015,2015-02-06,7:54:40 PM,Customer Care Call,Stockton,California,95062,Closed,Yes;;,Closed,2,bad interner speeds and access,Internet
360748,Billing practices,24/06/2015,2015-06-24,2:11:24 AM,Internet,Stockton,California,95219,Closed,No;;,Closed,6,billing practices,Billing
368078,Fraud,26/06/2015,2015-06-26,12:47:29 PM,Customer Care Call,Stockton,California,95202,Open,No;;,Open,6,fraud,Company or Marketing
211784,billing,04/01/2015,2015-01-04,12:32:23 PM,Customer Care Call,Stone Mountain,Georgia,30083,Closed,No;;,Closed,1,billing,Billing
220145,No email service from Disney,04/06/2015,2015-06-04,5:02:34 PM,Internet,Stone Mountain,Georgia,30087,Closed,No;;,Closed,6,no email service from disney,Network
223729,Service Quality,04/08/2015,2015-08-04,11:54:56 AM,Customer Care Call,Stone Mountain,Georgia,30088,Closed,No;;,Closed,8,service quality,Network
336079,No internet service,06/11/2015,2015-11-06,10:35:03 PM,Internet,Stone Mountain Ga,Georgia,30087,Solved,No;;,Closed,11,no internet service,Internet
218840,COMPLAINT ABOUT Disney/XFinity,04/06/2015,2015-06-04,9:02:43 AM,Customer Care Call,Stoughton,Massachusetts,2072,Closed,No;;,Closed,6,complaint about disney/xfinity,Service Complaints
372154,Disney- Unfair Pricing,29/06/2015,2015-06-29,12:55:22 PM,Customer Care Call,Streamwood,Illinois,60107,Open,No;;,Open,6,disney- unfair pricing,Billing
333465,high speed internet access,06/10/2015,2015-10-06,5:32:37 PM,Customer Care Call,Stuart,Florida,24996,Closed,No;;,Closed,10,high speed internet access,Internet
344690,Internet being throttled,16/06/2015,2015-06-16,10:58:37 PM,Internet,Sugar Land,Texas,77479,Open,No;;,Open,6,internet being throttled,Internet
308769,no internet service for more than 20 days,27/05/2015,2015-05-27,9:46:33 AM,Internet,Sugarland,Texas,77479,Solved,No;;,Closed,5,no internet service for more than 20 days,Internet
303597,Paying for service for 12 months without recieving the service,22/05/2015,2015-05-22,2:31:20 PM,Customer Care Call,Suisun City,California,94585,Solved,No;;,Closed,5,paying for service for 12 months without recieving the service,Billing
233471,Internet Outage,13/04/2015,2015-04-13,8:19:14 PM,Internet,Suitland,Maryland,20746,Closed,No;;,Closed,4,internet outage,Internet
356742,Disney data cap,22/06/2015,2015-06-22,5:43:44 PM,Internet,Sullivan's Island,South Carolina,29482,Solved,No;;,Closed,6,disney data cap,Network
361903,Continuous Internet problems.,24/06/2015,2015-06-24,1:22:57 PM,Customer Care Call,Summerfield,Florida,34491,Solved,No;;,Closed,6,continuous internet problems.,Internet
255037,Billing - Disney,24/04/2015,2015-04-24,12:22:26 PM,Internet,Sunnyvale,California,94087,Closed,No;;,Closed,4,billing - disney,Billing
272394,Disney refusing to fix connectivity issues,05/04/2015,2015-04-05,5:22:20 PM,Customer Care Call,Sunnyvale,California,94087,Solved,No;;,Closed,4,disney refusing to fix connectivity issues,Other
308850,Disney charged me higher than quoted on the phone,27/05/2015,2015-05-27,10:43:01 AM,Internet,Sunnyvale,California,94089,Solved,No;;,Closed,5,disney charged me higher than quoted on the phone,Billing
331848,Misleading and deceptive sale of Internet service,06/09/2015,2015-09-06,10:59:40 PM,Customer Care Call,Sunnyvale,California,94086,Solved,No;;,Closed,9,misleading and deceptive sale of internet service,Internet
307472,Disney Refund and discontinue Service billing,26/05/2015,2015-05-26,2:28:50 PM,Customer Care Call,Sunrise,Florida,33351,Open,No;;,Open,5,disney refund and discontinue service billing,Billing
242577,Disney service and pricing,17/04/2015,2015-04-17,11:08:08 PM,Internet,Suquamish,Washington,98392,Closed,No;;,Closed,4,disney service and pricing,Billing
265823,Billed for services not ordered or recieved,30/04/2015,2015-04-30,9:47:27 AM,Customer Care Call,Surf City,New Jersey,8008,Closed,No;;,Closed,4,billed for services not ordered or recieved,Billing
213518,Xfinity/Disney throttles bandwidth way below contract level,04/02/2015,2015-02-04,8:29:01 AM,Customer Care Call,Suwanee,Georgia,30024,Closed,No;;,Closed,2,xfinity/disney throttles bandwidth way below contract level,Internet
344883,Disney Data Usage Limit in Atlanta,17/06/2015,2015-06-17,9:54:55 AM,Customer Care Call,Suwanee,Georgia,30024,Solved,No;;,Closed,6,disney data usage limit in atlanta,Network
369563,Disney data caps,27/06/2015,2015-06-27,12:33:29 AM,Internet,Suwanee,Georgia,30038,Pending,No;;,Open,6,disney data caps,Network
290085,Disney INTERNET,14/05/2015,2015-05-14,2:32:01 PM,Customer Care Call,Swedesboro,New Jersey,8085,Solved,No;;,Closed,5,disney internet,Internet
345639,Recent fines to AT&T and possibly...,17/06/2015,2015-06-17,1:23:44 PM,Internet,Swoyersville,Pennsylvania,18704,Open,No;;,Open,6,recent fines to at&t and possibly...,Other
358840,Predatory Monopolistic Pricing,23/06/2015,2015-06-23,3:07:40 PM,Customer Care Call,Sykesville,Maryland,21784,Solved,No;;,Closed,6,predatory monopolistic pricing,Billing
363603,Outrageous Disney charges,24/06/2015,2015-06-24,10:22:12 PM,Internet,Sykesville,Maryland,21784,Solved,No;;,Closed,6,outrageous disney charges,Billing
371208,Price fixing and monopolistic behaivor,28/06/2015,2015-06-28,6:33:01 PM,Customer Care Call,Sykesville,Maryland,21784,Solved,No;;,Closed,6,price fixing and monopolistic behaivor,Billing
258152,Customer service,27/04/2015,2015-04-27,7:00:03 AM,Internet,Tabernacle,New Jersey,8088,Closed,No;;,Closed,4,customer service,Network
326331,bills/identity,06/05/2015,2015-05-06,8:44:55 PM,Customer Care Call,Tacoma,Washington,98405,Solved,No;;,Closed,5,bills/identity,Billing
369894,Poor service from Xfinity,27/06/2015,2015-06-27,12:21:07 PM,Customer Care Call,Tacoma,Washington,98445,Solved,Yes;;,Closed,6,poor service from xfinity,Network
221876,Disney Practices/ billing,04/07/2015,2015-07-04,2:17:17 PM,Internet,Tallahassee,Florida,32317,Closed,No;;,Closed,7,disney practices/ billing,Billing
233356,Disney cable,13/04/2015,2015-04-13,7:20:05 PM,Internet,Tallahassee,Florida,32317,Closed,No;;,Closed,4,disney cable,Internet
261206,Complaint regarding Disney,28/04/2015,2015-04-28,12:15:08 PM,Customer Care Call,Tallahassee,Florida,32317,Closed,No;;,Closed,4,complaint regarding disney,Service Complaints
279834,Intermittent internet,05/08/2015,2015-08-05,10:50:03 AM,Customer Care Call,Tallahassee,Florida,32303,Closed,No;;,Closed,8,intermittent internet,Internet
304971,unreliable connection,23/05/2015,2015-05-23,5:15:49 PM,Internet,Tallahassee,Florida,32308,Solved,Yes;;,Closed,5,unreliable connection,Internet
304972,unreliable connection,23/05/2015,2015-05-23,5:15:51 PM,Customer Care Call,Tallahassee,Florida,32308,Closed,Yes;;,Closed,5,unreliable connection,Internet
325610,Disney is awful,06/05/2015,2015-05-06,2:50:45 PM,Customer Care Call,Tallahassee,Florida,32303,Solved,Yes;;,Closed,5,disney is awful,Other
361123,Disney Billing,24/06/2015,2015-06-24,10:05:42 AM,Internet,Tallahassee,Florida,32311,Solved,Yes;;,Closed,6,disney billing,Billing
361389,Tallahassee Disney rates high without competition,24/06/2015,2015-06-24,11:15:55 AM,Internet,Tallahassee,Florida,32312,Solved,No;;,Closed,6,tallahassee disney rates high without competition,Billing
362352,60 day delay in cancelling service agreement,24/06/2015,2015-06-24,3:18:29 PM,Customer Care Call,Tallahassee,Florida,32308,Solved,No;;,Closed,6,60 day delay in cancelling service agreement,Network
366673,Unfair Billing Practices,25/06/2015,2015-06-25,6:09:01 PM,Internet,Tallahassee,Florida,32303,Solved,No;;,Closed,6,unfair billing practices,Billing
368496,Internet Speed,26/06/2015,2015-06-26,2:56:36 PM,Internet,Tallahassee,Florida,32304,Solved,No;;,Closed,6,internet speed,Internet
310791,Disney Internet Issue,28/05/2015,2015-05-28,7:32:55 AM,Internet,Tamarac,Florida,33321,Solved,No;;,Closed,5,disney internet issue,Internet
246156,Xfinity Issues,20/04/2015,2015-04-20,10:28:38 PM,Internet,Taylorsville,Utah,84123,Closed,No;;,Closed,4,xfinity issues,Other
344114,Back to back bill,16/06/2015,2015-06-16,5:33:34 PM,Customer Care Call,Taylorsville,Utah,84129,Solved,No;;,Closed,6,back to back bill,Billing
346171,Poor service/paying for unusable services,17/06/2015,2015-06-17,3:23:40 PM,Internet,Tewksbury,Alabama,1876,Solved,Yes;;,Closed,6,poor service/paying for unusable services,Billing
257261,Scam concerning Ham License register book.,25/04/2015,2015-04-25,6:24:50 PM,Customer Care Call,Texas City,Texas,77590,Closed,No;;,Closed,4,scam concerning ham license register book.,Company or Marketing
360561,Disney bill doubled without notice,23/06/2015,2015-06-23,11:48:31 PM,Customer Care Call,The Woodlands,Texas,77380,Open,No;;,Open,6,disney bill doubled without notice,Billing
331448,Disney Complaint,06/09/2015,2015-09-06,7:13:21 PM,Customer Care Call,Thornton,Colorado,80229,Closed,No;;,Closed,9,disney complaint,Service Complaints
283584,internet services,05/11/2015,2015-11-05,1:53:04 PM,Customer Care Call,Tiburon,California,94920,Closed,No;;,Closed,11,internet services,Internet
220830,Disney charges in violation of contract,04/06/2015,2015-06-04,11:17:15 PM,Customer Care Call,Tigard,Oregon,97223,Closed,No;;,Closed,6,disney charges in violation of contract,Billing
374193,Someone at Disney added services without me knowing,30/06/2015,2015-06-30,10:47:43 AM,Internet,Tomball,Texas,77375,Solved,No;;,Closed,6,someone at disney added services without me knowing,Network
235976,Disney won't pay me my refund,14/04/2015,2015-04-14,8:55:51 PM,Internet,Toney,Alabama,35773,Closed,No;;,Closed,4,disney won't pay me my refund,Billing
342712,Data caps for broadband internet,16/06/2015,2015-06-16,10:07:01 AM,Internet,Topsham,Maine,4086,Open,Yes;;,Open,6,data caps for broadband internet,Internet
318166,Disney had said I had a credit but then issued a regular bill,06/02/2015,2015-02-06,3:29:26 AM,Customer Care Call,Tracy,California,95376,Solved,Yes;;,Closed,2,disney had said i had a credit but then issued a regular bill,Billing
256900,Disney,25/04/2015,2015-04-25,12:59:55 PM,Internet,Trenton,New Jersey,8608,Closed,No;;,Closed,4,disney,Other
252485,why am I paying for this ?,23/04/2015,2015-04-23,1:29:05 PM,Customer Care Call,Triangle,Virginia,22172,Closed,No;;,Closed,4,why am i paying for this ?,Billing
375640,Disney service complaint,30/06/2015,2015-06-30,5:26:53 PM,Internet,Troy,Michigan,48083,Pending,No;;,Open,6,disney service complaint,Network
332583,Complaint about Disney,06/10/2015,2015-10-06,12:39:27 PM,Internet,Tualatin,Oregon,97062,Solved,No;;,Closed,10,complaint about disney,Service Complaints
360650,Disney complaint,24/06/2015,2015-06-24,12:39:23 AM,Internet,Tualatin,Oregon,97062,Open,No;;,Open,6,disney complaint,Service Complaints
307797,Disney is inaccurately measuring bandwidth consumption.,26/05/2015,2015-05-26,4:29:12 PM,Internet,Tucker,Georgia,30084,Closed,No;;,Closed,5,disney is inaccurately measuring bandwidth consumption.,Billing
243690,Data capping and lack of options in Tucson AZ,19/04/2015,2015-04-19,3:14:43 PM,Internet,Tucson,Arizona,85743,Closed,Yes;;,Closed,4,data capping and lack of options in tucson az,Network
218553,Poor Internet Service,04/05/2015,2015-05-04,4:12:12 PM,Internet,Tucson,Arizona,85718,Closed,No;;,Closed,5,poor internet service,Internet
257660,Disney is changing my paper bill to ecobill without my consent,26/04/2015,2015-04-26,11:59:36 AM,Customer Care Call,Tucson,Arizona,85704,Closed,No;;,Closed,4,disney is changing my paper bill to ecobill without my consent,Billing
272685,Improper Billing/Services,05/04/2015,2015-04-05,7:36:08 PM,Internet,Tucson,Arizona,85718,Solved,No;;,Closed,4,improper billing/services,Billing
303296,Data Caps,22/05/2015,2015-05-22,12:32:45 PM,Customer Care Call,Tucson,Arizona,85718,Open,No;;,Open,5,data caps,Network
303430,Data Caps,22/05/2015,2015-05-22,1:19:55 PM,Internet,Tucson,Arizona,85718,Closed,Yes;;,Closed,5,data caps,Network
313928,Deceptive Advertising,29/05/2015,2015-05-29,3:46:14 PM,Internet,Tucson,Arizona,85749,Solved,No;;,Closed,5,deceptive advertising,Company or Marketing
326487,Disney data cap/meter,06/06/2015,2015-06-06,1:42:02 AM,Customer Care Call,Tucson,Arizona,85742,Solved,Yes;;,Closed,6,disney data cap/meter,Network
347736,Data Cap,18/06/2015,2015-06-18,12:35:23 AM,Internet,Tucson,Arizona,85741,Open,No;;,Open,6,data cap,Network
353020,Disney Data Meter/Cap,19/06/2015,2015-06-19,7:01:42 PM,Internet,Tucson,Arizona,85742,Closed,Yes;;,Closed,6,disney data meter/cap,Network
360493,Disney service and billing,23/06/2015,2015-06-23,11:14:43 PM,Internet,Tucson,Arizona,85745,Solved,No;;,Closed,6,disney service and billing,Billing
361278,Data Limits,24/06/2015,2015-06-24,10:49:25 AM,Customer Care Call,Tucson,Arizona,85749,Solved,No;;,Closed,6,data limits,Network
360586,Tucson Disney Data Caps on Internet Service,24/06/2015,2015-06-24,12:03:41 AM,Customer Care Call,Tucson,Arizona,85718,Pending,No;;,Open,6,tucson disney data caps on internet service,Internet
363735,Data Cap,25/06/2015,2015-06-25,12:36:03 AM,Customer Care Call,Tucson,Arizona,85742,Pending,No;;,Open,6,data cap,Network
363773,Home Internet Data Caps,25/06/2015,2015-06-25,2:07:29 AM,Internet,Tucson,Arizona,85741,Pending,No;;,Open,6,home internet data caps,Internet
368168,Disney falsely claims service is provided in neighborhood,26/06/2015,2015-06-26,1:22:52 PM,Customer Care Call,Tucson,Arizona,85718,Solved,No;;,Closed,6,disney falsely claims service is provided in neighborhood,Network
367324,Data usage cap with Disney Xfinity,26/06/2015,2015-06-26,1:53:47 AM,Internet,Tucson,Arizona,85750,Pending,No;;,Open,6,data usage cap with disney xfinity,Network
336982,Disney monopoly,06/12/2015,2015-12-06,1:18:20 PM,Internet,Tukwila,Washington,98188,Solved,No;;,Closed,12,disney monopoly,Company or Marketing
374566,Disney Data Usage Plan Trial,30/06/2015,2015-06-30,12:42:23 PM,Internet,Tupelo,Mississippi,38804,Pending,No;;,Open,6,disney data usage plan trial,Network
357359,Disney slowing internet speeds intentionally,22/06/2015,2015-06-22,11:36:40 PM,Internet,Turnersville,New Jersey,8012,Solved,Yes;;,Closed,6,disney slowing internet speeds intentionally,Internet
335869,Xfinity Data Caps,06/11/2015,2015-11-06,7:52:22 PM,Customer Care Call,Tuscaloosa,Alabama,35401,Solved,No;;,Closed,11,xfinity data caps,Network
360717,Disney Data Caps and Throttling,24/06/2015,2015-06-24,1:31:17 AM,Customer Care Call,Tuscaloosa,Alabama,35401,Pending,No;;,Open,6,disney data caps and throttling,Internet
226421,Increased monthly fee on 3 year contract,04/09/2015,2015-09-04,1:07:49 PM,Customer Care Call,Tuscumbia,Alabama,35674,Closed,Yes;;,Closed,9,increased monthly fee on 3 year contract,Billing
